088	v1_turns_accurate|below_good|1188	9ab4fad540fbcc0a
089	v1_turns_accurate|below_good|1189	c36a9ed8d4574756
090	v1_turns_accurate|below_good|1190	6877b62d0632de1a
091	v1_turns_accurate|below_good|1191	42b168d1e4ffc091
092	v1_turns_accurate|below_good|1192	2f73cea4e014f839
093	v1_turns_accurate|below_good|1193	fdea470a43e25740
094	v1_turns_accurate|below_good|1194	43cdb2636478e0ce
095	v1_turns_accurate|below_good|1195	b75f72e1e0691a88
096	v1_turns_accurate|below_good|1196	1c47dc8270fb1f41
097	v1_turns_accurate|below_good|1197	b36ec88b03769c15
098	v1_turns_accurate|below_good|1198	93cae0053ec7cddd
099	v1_turns_accurate|below_good|1199	de17e4920418944d
